drugname1	drugname2	cell_line	hsa
PD325901	BEZ-235	SW837	7.905
PD325901	BORTEZOMIB	SW837	8.442499999999999
PD325901	DASATINIB	SW837	15.605
PD325901	DINACICLIB	SW837	-1.41
PD325901	GELDANAMYCIN	SW837	9.14
PD325901	MK-8669	SW837	1.19
PD325901	MK-8776	SW837	-56.9075
PD325901	OXALIPLATIN	SW837	1.09
PD325901	SN-38	SW837	4.34
PD325901	SORAFENIB	SW837	6.029999999999999
PD325901	TOPOTECAN	SW837	9.5125
SN-38	DINACICLIB	SW837	-3.74
SN-38	MK-8776	SW837	0.185
SN-38	SORAFENIB	SW837	-2.1825
SORAFENIB	DINACICLIB	SW837	-1.3450000000000002
SORAFENIB	MK-8776	SW837	-2.9125000000000005
SUNITINIB	ABT-888	SW837	2.34
SUNITINIB	AZD1775	SW837	-0.5725
SUNITINIB	BEZ-235	SW837	11.9175
SUNITINIB	BORTEZOMIB	SW837	1.105
SUNITINIB	DASATINIB	SW837	13.634999999999998
SUNITINIB	DINACICLIB	SW837	3.5375
SUNITINIB	ERLOTINIB	SW837	10.677499999999998
SUNITINIB	GELDANAMYCIN	SW837	5.1925
SUNITINIB	LAPATINIB	SW837	17.994999999999997
SUNITINIB	MK-2206	SW837	7.527500000000001
SUNITINIB	MK-4827	SW837	-5.62
SUNITINIB	MK-5108	SW837	-3.0725
SUNITINIB	MK-8669	SW837	3.065
SUNITINIB	MK-8776	SW837	3.7675
SUNITINIB	OXALIPLATIN	SW837	-3.8
SUNITINIB	PD325901	SW837	3.8075
SUNITINIB	SN-38	SW837	7.6375
SUNITINIB	SORAFENIB	SW837	-6.1275
SUNITINIB	TEMOZOLOMIDE	SW837	-5.552499999999999
SUNITINIB	TOPOTECAN	SW837	-0.315
TEMOZOLOMIDE	ABT-888	SW837	-3.1100000000000003
TEMOZOLOMIDE	AZD1775	SW837	5.38
TEMOZOLOMIDE	BEZ-235	SW837	1.9025
TEMOZOLOMIDE	BORTEZOMIB	SW837	-0.9049999999999998
TEMOZOLOMIDE	DASATINIB	SW837	-4.6575
TEMOZOLOMIDE	DINACICLIB	SW837	-32.6225
TEMOZOLOMIDE	ERLOTINIB	SW837	4.0925
TEMOZOLOMIDE	GELDANAMYCIN	SW837	1.2675
TEMOZOLOMIDE	LAPATINIB	SW837	-1.4075
TEMOZOLOMIDE	MK-2206	SW837	-4.255
TEMOZOLOMIDE	MK-4827	SW837	5.9175
TEMOZOLOMIDE	MK-5108	SW837	5.484999999999999
TEMOZOLOMIDE	MK-8669	SW837	-4.3175
TEMOZOLOMIDE	MK-8776	SW837	-6.785000000000001
TEMOZOLOMIDE	OXALIPLATIN	SW837	-11.98
TEMOZOLOMIDE	PD325901	SW837	-4.595
TEMOZOLOMIDE	SN-38	SW837	-13.77
TEMOZOLOMIDE	SORAFENIB	SW837	-3.827500000000001
TEMOZOLOMIDE	TOPOTECAN	SW837	-5.1975
TOPOTECAN	BEZ-235	SW837	9.2625
TOPOTECAN	DINACICLIB	SW837	1.2750000000000004
TOPOTECAN	MK-8776	SW837	8.95
TOPOTECAN	SORAFENIB	SW837	-3.0325
VINBLASTINE	ABT-888	SW837	-7.859999999999999
VINBLASTINE	AZD1775	SW837	4.637499999999999
VINBLASTINE	BEZ-235	SW837	6.3025
VINBLASTINE	BORTEZOMIB	SW837	4.077500000000001
VINBLASTINE	DASATINIB	SW837	5.87
VINBLASTINE	DINACICLIB	SW837	0.7675000000000001
VINBLASTINE	ERLOTINIB	SW837	13.475
VINBLASTINE	GELDANAMYCIN	SW837	1.765
VINBLASTINE	L778123	SW837	6.867500000000001
VINBLASTINE	LAPATINIB	SW837	9.3975
VINBLASTINE	MK-2206	SW837	2.7375
VINBLASTINE	MK-4827	SW837	-5.8675
VINBLASTINE	MK-5108	SW837	12.33
VINBLASTINE	MK-8669	SW837	3.49
VINBLASTINE	MK-8776	SW837	0.1699999999999999
VINBLASTINE	PD325901	SW837	0.63
VINBLASTINE	SORAFENIB	SW837	6.03
VINBLASTINE	SUNITINIB	SW837	0.6475
VINBLASTINE	TEMOZOLOMIDE	SW837	-11.3575
VINBLASTINE	ZOLINZA	SW837	8.73
VINORELBINE	ABT-888	SW837	-10.0525
VINORELBINE	AZD1775	SW837	2.0975
VINORELBINE	BEZ-235	SW837	5.38
VINORELBINE	BORTEZOMIB	SW837	-3.4825000000000004
VINORELBINE	DASATINIB	SW837	4.095
VINORELBINE	DINACICLIB	SW837	0.7175
VINORELBINE	ERLOTINIB	SW837	9.015
VINORELBINE	GELDANAMYCIN	SW837	1.3775
VINORELBINE	LAPATINIB	SW837	4.2925
VINORELBINE	MK-2206	SW837	3.2150000000000003
VINORELBINE	MK-4827	SW837	-10.4775
VINORELBINE	MK-5108	SW837	3.79
VINORELBINE	MK-8669	SW837	1.0825
VINORELBINE	MK-8776	SW837	3.8325
VINORELBINE	PD325901	SW837	-1.4325
VINORELBINE	SORAFENIB	SW837	-0.9175
VINORELBINE	SUNITINIB	SW837	-0.0624999999999998
VINORELBINE	TEMOZOLOMIDE	SW837	-1.4025000000000003
VINORELBINE	ZOLINZA	SW837	0.0199999999999997
ZOLINZA	ABT-888	SW837	2.97
ZOLINZA	AZD1775	SW837	12.0575
ZOLINZA	BEZ-235	SW837	9.0675
ZOLINZA	BORTEZOMIB	SW837	10.1925
ZOLINZA	DASATINIB	SW837	10.0025
ZOLINZA	DINACICLIB	SW837	-0.0474999999999998
ZOLINZA	ERLOTINIB	SW837	14.0325
ZOLINZA	GELDANAMYCIN	SW837	5.6725
ZOLINZA	GEMCITABINE	SW837	0.305
ZOLINZA	LAPATINIB	SW837	8.395
ZOLINZA	MK-2206	SW837	9.4825
ZOLINZA	MK-4827	SW837	4.977500000000001
ZOLINZA	MK-5108	SW837	4.672499999999999
ZOLINZA	MK-8669	SW837	6.155
ZOLINZA	MK-8776	SW837	7.522500000000001
ZOLINZA	OXALIPLATIN	SW837	7.31
ZOLINZA	PD325901	SW837	1.845
ZOLINZA	SN-38	SW837	3.6975
ZOLINZA	SORAFENIB	SW837	2.4225
ZOLINZA	SUNITINIB	SW837	-1.99
ZOLINZA	TEMOZOLOMIDE	SW837	1.8000000000000005
ZOLINZA	TOPOTECAN	SW837	5.3525
5-FU	ABT-888	T47D	2.615
5-FU	AZD1775	T47D	6.01
5-FU	BEZ-235	T47D	11.5375
5-FU	BORTEZOMIB	T47D	2.92
5-FU	DASATINIB	T47D	6.102499999999999
5-FU	DINACICLIB	T47D	4.095
5-FU	ERLOTINIB	T47D	3.0675
5-FU	GELDANAMYCIN	T47D	9.565
5-FU	L778123	T47D	13.4125
5-FU	LAPATINIB	T47D	3.96
5-FU	MK-2206	T47D	4.32
5-FU	MK-4827	T47D	3.6975
5-FU	MK-5108	T47D	4.132499999999999
5-FU	MK-8669	T47D	8.22
5-FU	MK-8776	T47D	1.535
5-FU	PD325901	T47D	7.8725
5-FU	SORAFENIB	T47D	5.257499999999999
5-FU	SUNITINIB	T47D	6.99
5-FU	TEMOZOLOMIDE	T47D	-6.0775
5-FU	ZOLINZA	T47D	4.8825
ABT-888	BEZ-235	T47D	17.689999999999998
ABT-888	DINACICLIB	T47D	-0.1200000000000001
ABT-888	GELDANAMYCIN	T47D	3.58
ABT-888	MK-8669	T47D	11.14
ABT-888	MK-8776	T47D	8.747499999999999
ABT-888	OXALIPLATIN	T47D	1.8150000000000004
ABT-888	SN-38	T47D	11.725
ABT-888	SORAFENIB	T47D	14.682499999999996
ABT-888	TOPOTECAN	T47D	7.68
AZD1775	ABT-888	T47D	-4.4475
AZD1775	BEZ-235	T47D	15.9675
AZD1775	BORTEZOMIB	T47D	-0.7925000000000001
AZD1775	DASATINIB	T47D	7.42
AZD1775	DINACICLIB	T47D	2.6425
AZD1775	ERLOTINIB	T47D	3.4375
AZD1775	GELDANAMYCIN	T47D	2.82
AZD1775	LAPATINIB	T47D	2.58
AZD1775	MK-2206	T47D	8.405
AZD1775	MK-4827	T47D	12.6425
AZD1775	MK-5108	T47D	9.6075
AZD1775	MK-8669	T47D	13.8375
AZD1775	MK-8776	T47D	7.765
AZD1775	OXALIPLATIN	T47D	-6.2925
AZD1775	PD325901	T47D	4.425
AZD1775	SN-38	T47D	-1.97
AZD1775	SORAFENIB	T47D	11.967499999999998
AZD1775	TOPOTECAN	T47D	5.7025
BEZ-235	DINACICLIB	T47D	14.1275
BEZ-235	MK-8776	T47D	11.59
BEZ-235	OXALIPLATIN	T47D	17.2025
BEZ-235	SN-38	T47D	9.745
BEZ-235	SORAFENIB	T47D	18.0175
BORTEZOMIB	ABT-888	T47D	-0.7750000000000002
BORTEZOMIB	BEZ-235	T47D	13.73
BORTEZOMIB	DASATINIB	T47D	5.210000000000001
BORTEZOMIB	DINACICLIB	T47D	1.475
BORTEZOMIB	GELDANAMYCIN	T47D	0.3299999999999999
BORTEZOMIB	MK-8669	T47D	5.512499999999999
BORTEZOMIB	MK-8776	T47D	3.765
BORTEZOMIB	OXALIPLATIN	T47D	1.4249999999999998
BORTEZOMIB	SN-38	T47D	4.800000000000001
BORTEZOMIB	SORAFENIB	T47D	10.1
BORTEZOMIB	TOPOTECAN	T47D	6.5925
CARBOPLATIN	ABT-888	T47D	-9.2025
CARBOPLATIN	AZD1775	T47D	2.96
CARBOPLATIN	BEZ-235	T47D	11.645
CARBOPLATIN	BORTEZOMIB	T47D	-3.13
CARBOPLATIN	DASATINIB	T47D	-0.4474999999999999
CARBOPLATIN	DINACICLIB	T47D	-6.4275
CARBOPLATIN	ERLOTINIB	T47D	-0.0725
CARBOPLATIN	GELDANAMYCIN	T47D	-1.735
CARBOPLATIN	L778123	T47D	1.33
CARBOPLATIN	LAPATINIB	T47D	0.0299999999999998
CARBOPLATIN	MK-2206	T47D	-4.665
CARBOPLATIN	MK-4827	T47D	1.3674999999999995
CARBOPLATIN	MK-5108	T47D	-0.7975000000000001
CARBOPLATIN	MK-8669	T47D	1.2075
CARBOPLATIN	MK-8776	T47D	-3.1450000000000005
CARBOPLATIN	PD325901	T47D	1.285
CARBOPLATIN	SORAFENIB	T47D	3.9
CARBOPLATIN	SUNITINIB	T47D	7.9275
CARBOPLATIN	TEMOZOLOMIDE	T47D	-21.1025
CARBOPLATIN	ZOLINZA	T47D	-0.2475
CYCLOPHOSPHAMIDE	ABT-888	T47D	2.8500000000000005
CYCLOPHOSPHAMIDE	AZD1775	T47D	-0.315
CYCLOPHOSPHAMIDE	BEZ-235	T47D	14.0275
CYCLOPHOSPHAMIDE	BORTEZOMIB	T47D	-2.38
CYCLOPHOSPHAMIDE	DASATINIB	T47D	3.42
CYCLOPHOSPHAMIDE	DINACICLIB	T47D	5.9075
CYCLOPHOSPHAMIDE	ERLOTINIB	T47D	0.2475
CYCLOPHOSPHAMIDE	GELDANAMYCIN	T47D	-2.5125
CYCLOPHOSPHAMIDE	L778123	T47D	0.9475
CYCLOPHOSPHAMIDE	LAPATINIB	T47D	-1.975
CYCLOPHOSPHAMIDE	MK-2206	T47D	-5.21
CYCLOPHOSPHAMIDE	MK-4827	T47D	-8.1025
CYCLOPHOSPHAMIDE	MK-5108	T47D	1.485
CYCLOPHOSPHAMIDE	MK-8669	T47D	1.1725
CYCLOPHOSPHAMIDE	MK-8776	T47D	5.985
CYCLOPHOSPHAMIDE	PD325901	T47D	-6.69
CYCLOPHOSPHAMIDE	SORAFENIB	T47D	2.585
CYCLOPHOSPHAMIDE	SUNITINIB	T47D	11.05
CYCLOPHOSPHAMIDE	TEMOZOLOMIDE	T47D	-9.09
CYCLOPHOSPHAMIDE	ZOLINZA	T47D	5.2825
DASATINIB	ABT-888	T47D	-0.7050000000000001
DASATINIB	BEZ-235	T47D	13.785
DASATINIB	DINACICLIB	T47D	5.6275
DASATINIB	GELDANAMYCIN	T47D	2.95
DASATINIB	MK-8669	T47D	13.7825
DASATINIB	MK-8776	T47D	3.9325
DASATINIB	OXALIPLATIN	T47D	-0.555
DASATINIB	SN-38	T47D	9.835
DASATINIB	SORAFENIB	T47D	7.300000000000001
DASATINIB	TOPOTECAN	T47D	6.5
DEXAMETHASONE	ABT-888	T47D	1.5225000000000002
DEXAMETHASONE	AZD1775	T47D	-3.8325
DEXAMETHASONE	BEZ-235	T47D	7.505
DEXAMETHASONE	BORTEZOMIB	T47D	1.91
DEXAMETHASONE	DASATINIB	T47D	-10.35
DEXAMETHASONE	DINACICLIB	T47D	-3.22
DEXAMETHASONE	ERLOTINIB	T47D	-6.0175
DEXAMETHASONE	GELDANAMYCIN	T47D	-0.9575
DEXAMETHASONE	L778123	T47D	-5.577500000000001
DEXAMETHASONE	LAPATINIB	T47D	-11.45
DEXAMETHASONE	MK-2206	T47D	-1.475
DEXAMETHASONE	MK-4827	T47D	-4.7575
DEXAMETHASONE	MK-5108	T47D	-0.96
DEXAMETHASONE	MK-8669	T47D	4.19
DEXAMETHASONE	MK-8776	T47D	-6.355
DEXAMETHASONE	PD325901	T47D	-3.595
DEXAMETHASONE	SORAFENIB	T47D	2.6625
DEXAMETHASONE	SUNITINIB	T47D	3.9675
DEXAMETHASONE	TEMOZOLOMIDE	T47D	-13.745
DEXAMETHASONE	ZOLINZA	T47D	0.245
DINACICLIB	MK-8776	T47D	8.739999999999998
DOXORUBICIN	ABT-888	T47D	10.7175
DOXORUBICIN	AZD1775	T47D	14.5425
DOXORUBICIN	BEZ-235	T47D	17.64
DOXORUBICIN	BORTEZOMIB	T47D	8.2475
DOXORUBICIN	DASATINIB	T47D	16.067500000000003
DOXORUBICIN	DINACICLIB	T47D	7.625
DOXORUBICIN	ERLOTINIB	T47D	13.0425
DOXORUBICIN	GELDANAMYCIN	T47D	5.115
DOXORUBICIN	L778123	T47D	9.285
DOXORUBICIN	LAPATINIB	T47D	16.8175
DOXORUBICIN	MK-2206	T47D	16.9325
DOXORUBICIN	MK-4827	T47D	13.830000000000002
DOXORUBICIN	MK-5108	T47D	5.8025
DOXORUBICIN	MK-8669	T47D	16.74
DOXORUBICIN	MK-8776	T47D	1.475
DOXORUBICIN	PD325901	T47D	7.932499999999999
DOXORUBICIN	SORAFENIB	T47D	11.1625
DOXORUBICIN	SUNITINIB	T47D	2.83
DOXORUBICIN	TEMOZOLOMIDE	T47D	4.795
DOXORUBICIN	ZOLINZA	T47D	15.915
ERLOTINIB	ABT-888	T47D	-2.8725
ERLOTINIB	BEZ-235	T47D	14.9275
ERLOTINIB	BORTEZOMIB	T47D	-1.0825000000000002
ERLOTINIB	DASATINIB	T47D	4.7975
ERLOTINIB	DINACICLIB	T47D	8.705
ERLOTINIB	GELDANAMYCIN	T47D	6.119999999999999
ERLOTINIB	MK-8669	T47D	14.5775
ERLOTINIB	MK-8776	T47D	1.5925000000000002
ERLOTINIB	OXALIPLATIN	T47D	3.9075
ERLOTINIB	PD325901	T47D	-1.6825
ERLOTINIB	SN-38	T47D	3.0125
ERLOTINIB	SORAFENIB	T47D	10.9975
ERLOTINIB	TOPOTECAN	T47D	4.702500000000001
ETOPOSIDE	ABT-888	T47D	8.33
ETOPOSIDE	AZD1775	T47D	0.6625000000000001
ETOPOSIDE	BEZ-235	T47D	11.97
ETOPOSIDE	BORTEZOMIB	T47D	3.43
ETOPOSIDE	DASATINIB	T47D	0.3249999999999997
ETOPOSIDE	DINACICLIB	T47D	7.16
ETOPOSIDE	ERLOTINIB	T47D	2.5325
ETOPOSIDE	GELDANAMYCIN	T47D	11.335
ETOPOSIDE	LAPATINIB	T47D	2.1
ETOPOSIDE	MK-2206	T47D	7.077500000000001
ETOPOSIDE	MK-4827	T47D	-1.6675000000000004
ETOPOSIDE	MK-5108	T47D	-0.32
ETOPOSIDE	MK-8669	T47D	7.6025
ETOPOSIDE	MK-8776	T47D	2.95
ETOPOSIDE	PD325901	T47D	8.9425
ETOPOSIDE	SORAFENIB	T47D	8.43
ETOPOSIDE	SUNITINIB	T47D	-3.1725000000000003
ETOPOSIDE	TEMOZOLOMIDE	T47D	0.8374999999999999
ETOPOSIDE	ZOLINZA	T47D	15.255
GELDANAMYCIN	BEZ-235	T47D	19.07
GELDANAMYCIN	DINACICLIB	T47D	2.7675
GELDANAMYCIN	MK-8776	T47D	4.83
GELDANAMYCIN	OXALIPLATIN	T47D	0.4424999999999999
GELDANAMYCIN	SN-38	T47D	10.3025
GELDANAMYCIN	SORAFENIB	T47D	12.1325
GELDANAMYCIN	TOPOTECAN	T47D	8.0675
GEMCITABINE	ABT-888	T47D	4.2175
GEMCITABINE	AZD1775	T47D	21.8
GEMCITABINE	BEZ-235	T47D	15.474999999999998
GEMCITABINE	BORTEZOMIB	T47D	3.5800000000000005
GEMCITABINE	DASATINIB	T47D	8.175
GEMCITABINE	DINACICLIB	T47D	9.72
GEMCITABINE	ERLOTINIB	T47D	6.125000000000001
GEMCITABINE	GELDANAMYCIN	T47D	1.4075
GEMCITABINE	LAPATINIB	T47D	9.7075
GEMCITABINE	MK-2206	T47D	15.2225
GEMCITABINE	MK-4827	T47D	7.755
GEMCITABINE	MK-5108	T47D	11.7225
GEMCITABINE	MK-8669	T47D	16.1725
GEMCITABINE	MK-8776	T47D	18.905
GEMCITABINE	PD325901	T47D	10.2
GEMCITABINE	SORAFENIB	T47D	5.095000000000001
GEMCITABINE	SUNITINIB	T47D	3.155
GEMCITABINE	TEMOZOLOMIDE	T47D	10.2025
L778123	ABT-888	T47D	-1.0875
L778123	AZD1775	T47D	6.845
L778123	BEZ-235	T47D	19.41
L778123	BORTEZOMIB	T47D	0.5799999999999998
L778123	DASATINIB	T47D	12.9725
L778123	DINACICLIB	T47D	5.289999999999999
L778123	ERLOTINIB	T47D	3.1925
L778123	ETOPOSIDE	T47D	6.157500000000001
L778123	GELDANAMYCIN	T47D	9.735
L778123	GEMCITABINE	T47D	2.2050000000000005
L778123	LAPATINIB	T47D	8.754999999999999
L778123	MK-2206	T47D	8.62
L778123	MK-4827	T47D	12.3675
L778123	MK-5108	T47D	5.09
L778123	MK-8669	T47D	20.8425
L778123	MK-8776	T47D	3.9075
L778123	OXALIPLATIN	T47D	1.4
L778123	PD325901	T47D	2.14
L778123	SN-38	T47D	8.1775
L778123	SORAFENIB	T47D	10.235
L778123	SUNITINIB	T47D	15.115
L778123	TEMOZOLOMIDE	T47D	-0.0349999999999999
L778123	TOPOTECAN	T47D	10.9375
L778123	VINORELBINE	T47D	-0.52
L778123	ZOLINZA	T47D	8.612499999999999
LAPATINIB	ABT-888	T47D	-0.2224999999999999
LAPATINIB	BEZ-235	T47D	15.19
LAPATINIB	BORTEZOMIB	T47D	-1.0025
LAPATINIB	DASATINIB	T47D	7.75
LAPATINIB	DINACICLIB	T47D	4.7525
LAPATINIB	ERLOTINIB	T47D	1.7400000000000004
LAPATINIB	GELDANAMYCIN	T47D	1.0325000000000002
LAPATINIB	MK-2206	T47D	5.175
LAPATINIB	MK-4827	T47D	4.145
LAPATINIB	MK-5108	T47D	2.655
LAPATINIB	MK-8669	T47D	5.195
LAPATINIB	MK-8776	T47D	-10.8575
LAPATINIB	OXALIPLATIN	T47D	2.8525
LAPATINIB	PD325901	T47D	9.75
LAPATINIB	SN-38	T47D	1.095
LAPATINIB	SORAFENIB	T47D	13.545
LAPATINIB	TOPOTECAN	T47D	5.02
METFORMIN	ABT-888	T47D	3.3
METFORMIN	AZD1775	T47D	2.5025000000000004
METFORMIN	BEZ-235	T47D	15.935
METFORMIN	BORTEZOMIB	T47D	-0.0925
METFORMIN	DASATINIB	T47D	2.47
METFORMIN	DINACICLIB	T47D	-2.6075
METFORMIN	ERLOTINIB	T47D	8.075
METFORMIN	GELDANAMYCIN	T47D	4.275
METFORMIN	L778123	T47D	7.3675
METFORMIN	LAPATINIB	T47D	5.960000000000001
METFORMIN	MK-2206	T47D	0.3399999999999999
METFORMIN	MK-4827	T47D	2.13
METFORMIN	MK-5108	T47D	5.390000000000001
METFORMIN	MK-8669	T47D	7.4875
METFORMIN	MK-8776	T47D	3.6125
METFORMIN	PD325901	T47D	7.305
METFORMIN	SORAFENIB	T47D	10.1825
METFORMIN	SUNITINIB	T47D	15.7625
METFORMIN	TEMOZOLOMIDE	T47D	-0.4224999999999999
METFORMIN	ZOLINZA	T47D	7.337499999999999
METHOTREXATE	ABT-888	T47D	-4.955
METHOTREXATE	AZD1775	T47D	-2.3
METHOTREXATE	BEZ-235	T47D	1.78
METHOTREXATE	BORTEZOMIB	T47D	-1.6324999999999998
METHOTREXATE	DASATINIB	T47D	2.6325000000000003
METHOTREXATE	DINACICLIB	T47D	-0.8549999999999998
METHOTREXATE	ERLOTINIB	T47D	0.1274999999999998
METHOTREXATE	GELDANAMYCIN	T47D	-1.5124999999999995
METHOTREXATE	L778123	T47D	-6.3525
METHOTREXATE	LAPATINIB	T47D	1.725
METHOTREXATE	MK-2206	T47D	0.3600000000000005
METHOTREXATE	MK-4827	T47D	5.6375
METHOTREXATE	MK-5108	T47D	5.4575
METHOTREXATE	MK-8669	T47D	-0.3375
METHOTREXATE	MK-8776	T47D	-10.48
METHOTREXATE	PD325901	T47D	-3.6975
METHOTREXATE	SORAFENIB	T47D	3.8325
METHOTREXATE	SUNITINIB	T47D	-4.8325000000000005
METHOTREXATE	TEMOZOLOMIDE	T47D	-19.2575
METHOTREXATE	ZOLINZA	T47D	3.1100000000000003
MITOMYCINE	ABT-888	T47D	0.5749999999999998
MITOMYCINE	AZD1775	T47D	4.5825
MITOMYCINE	BEZ-235	T47D	14.8075
MITOMYCINE	BORTEZOMIB	T47D	-1.8650000000000009
MITOMYCINE	DASATINIB	T47D	4.425
MITOMYCINE	DINACICLIB	T47D	1.1625
MITOMYCINE	ERLOTINIB	T47D	2.1225
MITOMYCINE	GELDANAMYCIN	T47D	0.6349999999999999
MITOMYCINE	L778123	T47D	-0.0649999999999999
MITOMYCINE	LAPATINIB	T47D	10.39
MITOMYCINE	MK-2206	T47D	5.89
MITOMYCINE	MK-4827	T47D	6.48
MITOMYCINE	MK-5108	T47D	-5.7825
MITOMYCINE	MK-8669	T47D	7.16
MITOMYCINE	MK-8776	T47D	-2.3275
MITOMYCINE	PD325901	T47D	2.75
MITOMYCINE	SORAFENIB	T47D	-0.69
MITOMYCINE	SUNITINIB	T47D	2.6100000000000003
MITOMYCINE	TEMOZOLOMIDE	T47D	-8.605
MITOMYCINE	ZOLINZA	T47D	11.175
MK-2206	ABT-888	T47D	4.327500000000001
MK-2206	BEZ-235	T47D	14.4775
MK-2206	BORTEZOMIB	T47D	2.29
MK-2206	DASATINIB	T47D	8.2725
MK-2206	DINACICLIB	T47D	7.939999999999999
MK-2206	ERLOTINIB	T47D	3.03
MK-2206	GELDANAMYCIN	T47D	4.05
MK-2206	MK-8669	T47D	5.845
MK-2206	MK-8776	T47D	-1.3125
MK-2206	OXALIPLATIN	T47D	-9.93
MK-2206	PD325901	T47D	7.67
MK-2206	SN-38	T47D	4.77
MK-2206	SORAFENIB	T47D	16.4725
MK-2206	TOPOTECAN	T47D	14.84
MK-4541	5-FU	T47D	2.2125000000000004
MK-4541	ABT-888	T47D	0.7775000000000003
MK-4541	AZD1775	T47D	1.4900000000000009
MK-4541	BEZ-235	T47D	14.445
MK-4541	BORTEZOMIB	T47D	-0.1625000000000001
MK-4541	CARBOPLATIN	T47D	1.4475000000000002
MK-4541	CYCLOPHOSPHAMIDE	T47D	1.7025
MK-4541	DASATINIB	T47D	1.4125
MK-4541	DEXAMETHASONE	T47D	-4.31
MK-4541	DINACICLIB	T47D	-5.895
MK-4541	DOXORUBICIN	T47D	9.1525
MK-4541	ERLOTINIB	T47D	9.89
MK-4541	ETOPOSIDE	T47D	7.180000000000001
MK-4541	GELDANAMYCIN	T47D	5.4825
MK-4541	GEMCITABINE	T47D	8.735
MK-4541	L778123	T47D	2.3175
MK-4541	LAPATINIB	T47D	-0.8775
MK-4541	METFORMIN	T47D	6.357500000000001
MK-4541	METHOTREXATE	T47D	-1.9775
MK-4541	MITOMYCINE	T47D	2.365
MK-4541	MK-2206	T47D	2.0625000000000004
MK-4541	MK-4827	T47D	8.9575
MK-4541	MK-5108	T47D	4.205
MK-4541	MK-8669	T47D	6.555
MK-4541	MK-8776	T47D	-6.25
MK-4541	MRK-003	T47D	9.0425
MK-4541	OXALIPLATIN	T47D	-3.22
MK-4541	PACLITAXEL	T47D	5.6625000000000005
MK-4541	PD325901	T47D	7.58
MK-4541	SN-38	T47D	2.5925
MK-4541	SORAFENIB	T47D	10.085
MK-4541	SUNITINIB	T47D	21.9125
MK-4541	TEMOZOLOMIDE	T47D	-16.0125
MK-4541	TOPOTECAN	T47D	11.7075
MK-4541	VINBLASTINE	T47D	2.43
MK-4541	VINORELBINE	T47D	0.3875
MK-4541	ZOLINZA	T47D	9.565
MK-4827	ABT-888	T47D	5.02
MK-4827	BEZ-235	T47D	12.552500000000002
MK-4827	BORTEZOMIB	T47D	6.1025
MK-4827	DASATINIB	T47D	-1.265
MK-4827	DINACICLIB	T47D	-0.1424999999999998
MK-4827	ERLOTINIB	T47D	4.8475
MK-4827	GELDANAMYCIN	T47D	4.715
MK-4827	MK-2206	T47D	8.73
MK-4827	MK-8669	T47D	14.0675
MK-4827	MK-8776	T47D	1.0900000000000007
MK-4827	OXALIPLATIN	T47D	-8.0725
MK-4827	PD325901	T47D	3.2325000000000004
MK-4827	SN-38	T47D	9.39
MK-4827	SORAFENIB	T47D	11.38
MK-4827	TOPOTECAN	T47D	0.8799999999999999
MK-5108	ABT-888	T47D	0.965
MK-5108	BEZ-235	T47D	15.415
MK-5108	BORTEZOMIB	T47D	-0.2999999999999994
MK-5108	DASATINIB	T47D	3.995
MK-5108	DINACICLIB	T47D	1.6974999999999998
MK-5108	ERLOTINIB	T47D	11.1575
MK-5108	GELDANAMYCIN	T47D	12.815
MK-5108	MK-2206	T47D	0.005
MK-5108	MK-4827	T47D	12.415
MK-5108	MK-8669	T47D	12.3475
MK-5108	MK-8776	T47D	-2.125
MK-5108	OXALIPLATIN	T47D	-2.8774999999999995
MK-5108	PD325901	T47D	4.885
MK-5108	SN-38	T47D	1.82
MK-5108	SORAFENIB	T47D	11.9475
MK-5108	TOPOTECAN	T47D	8.5125
MK-8669	BEZ-235	T47D	25.2375
MK-8669	DINACICLIB	T47D	12.785
MK-8669	GELDANAMYCIN	T47D	13.11
MK-8669	MK-8776	T47D	9.6125
MK-8669	OXALIPLATIN	T47D	-0.2299999999999999
MK-8669	SN-38	T47D	-0.9975
MK-8669	SORAFENIB	T47D	16.0825
MK-8669	TOPOTECAN	T47D	10.42
MRK-003	5-FU	T47D	1.155
MRK-003	ABT-888	T47D	6.0275
MRK-003	AZD1775	T47D	5.612500000000001
MRK-003	BEZ-235	T47D	14.415
MRK-003	BORTEZOMIB	T47D	4.9925
MRK-003	CARBOPLATIN	T47D	-4.6225
MRK-003	CYCLOPHOSPHAMIDE	T47D	-5.02
MRK-003	DASATINIB	T47D	3.9725
MRK-003	DEXAMETHASONE	T47D	-2.615
MRK-003	DINACICLIB	T47D	1.915
MRK-003	DOXORUBICIN	T47D	11.1325
MRK-003	ERLOTINIB	T47D	6.4175
MRK-003	ETOPOSIDE	T47D	6.6125
MRK-003	GELDANAMYCIN	T47D	9.855
MRK-003	GEMCITABINE	T47D	7.955
MRK-003	L778123	T47D	9.3875
MRK-003	LAPATINIB	T47D	11.2475
MRK-003	METFORMIN	T47D	4.505
MRK-003	METHOTREXATE	T47D	2.6125
MRK-003	MITOMYCINE	T47D	5.44
MRK-003	MK-2206	T47D	15.3425
MRK-003	MK-4827	T47D	15.2825
MRK-003	MK-5108	T47D	1.79
MRK-003	MK-8669	T47D	14.8825
MRK-003	MK-8776	T47D	5.3675
MRK-003	OXALIPLATIN	T47D	-9.9275
MRK-003	PACLITAXEL	T47D	9.775
MRK-003	PD325901	T47D	8.175
