drugname1	drugname2	cell_line	loewe
METFORMIN	MK-5108	VCAP	10.5145838518
METFORMIN	MK-8669	VCAP	10.4586373935
METFORMIN	MK-8776	VCAP	7.4538211714
METFORMIN	PD325901	VCAP	-11.2705505254
METFORMIN	SORAFENIB	VCAP	7.4470224597
METFORMIN	SUNITINIB	VCAP	14.6940326286
METFORMIN	TEMOZOLOMIDE	VCAP	-11.6949122847
METFORMIN	ZOLINZA	VCAP	22.2473972609
METHOTREXATE	ABT-888	VCAP	4.6150027946
METHOTREXATE	AZD1775	VCAP	-27.3923267066
METHOTREXATE	BEZ-235	VCAP	-30.5795422455
METHOTREXATE	BORTEZOMIB	VCAP	-17.651933137
METHOTREXATE	DASATINIB	VCAP	9.7091949977
METHOTREXATE	DINACICLIB	VCAP	-18.7159047932
METHOTREXATE	ERLOTINIB	VCAP	10.6771215212
METHOTREXATE	GELDANAMYCIN	VCAP	-13.7855985652
METHOTREXATE	L778123	VCAP	-20.7181805565
METHOTREXATE	LAPATINIB	VCAP	1.1346210104
METHOTREXATE	MK-2206	VCAP	-24.8404098501
METHOTREXATE	MK-4827	VCAP	-9.9048664387
METHOTREXATE	MK-5108	VCAP	-22.0539202037
METHOTREXATE	MK-8669	VCAP	-12.340878645
METHOTREXATE	MK-8776	VCAP	-24.318006197800003
METHOTREXATE	PD325901	VCAP	5.3171343394
METHOTREXATE	SORAFENIB	VCAP	-10.780444333499998
METHOTREXATE	SUNITINIB	VCAP	-17.1675046622
METHOTREXATE	TEMOZOLOMIDE	VCAP	-44.0227707336
METHOTREXATE	ZOLINZA	VCAP	-32.045076754200004
MITOMYCINE	ABT-888	VCAP	-0.1413151632
MITOMYCINE	AZD1775	VCAP	9.1740649931
MITOMYCINE	BEZ-235	VCAP	35.8095225136
MITOMYCINE	BORTEZOMIB	VCAP	-6.7809353646
MITOMYCINE	DASATINIB	VCAP	29.5857515296
MITOMYCINE	DINACICLIB	VCAP	10.3126786283
MITOMYCINE	ERLOTINIB	VCAP	-12.4709169807
MITOMYCINE	GELDANAMYCIN	VCAP	-5.77444289
MITOMYCINE	L778123	VCAP	-4.5901072296
MITOMYCINE	LAPATINIB	VCAP	17.8720512626
MITOMYCINE	MK-2206	VCAP	26.4085231532
MITOMYCINE	MK-4827	VCAP	16.594508338900003
MITOMYCINE	MK-5108	VCAP	3.5343229083
MITOMYCINE	MK-8669	VCAP	30.1171968639
MITOMYCINE	MK-8776	VCAP	44.69988527
MITOMYCINE	PD325901	VCAP	-2.5932600689
MITOMYCINE	SORAFENIB	VCAP	-30.378724680100003
MITOMYCINE	SUNITINIB	VCAP	7.9136829308
MITOMYCINE	TEMOZOLOMIDE	VCAP	5.0474794005
MITOMYCINE	ZOLINZA	VCAP	17.0184228922
MK-2206	ABT-888	VCAP	3.7275273846
MK-2206	BEZ-235	VCAP	38.0703328951
MK-2206	BORTEZOMIB	VCAP	-13.7198860661
MK-2206	DASATINIB	VCAP	23.3063761622
MK-2206	DINACICLIB	VCAP	-20.9026933249
MK-2206	ERLOTINIB	VCAP	24.6267124325
MK-2206	GELDANAMYCIN	VCAP	-5.1512264707
MK-2206	MK-8669	VCAP	21.6845161946
MK-2206	MK-8776	VCAP	28.0925541948
MK-2206	OXALIPLATIN	VCAP	-21.2116892497
MK-2206	PD325901	VCAP	-23.9566294142
MK-2206	SN-38	VCAP	25.116987035500003
MK-2206	SORAFENIB	VCAP	4.3366032961
MK-2206	TOPOTECAN	VCAP	30.9967053231
MK-4541	5-FU	VCAP	21.2146371564
MK-4541	ABT-888	VCAP	15.4912756596
MK-4541	AZD1775	VCAP	18.5474790613
MK-4541	BEZ-235	VCAP	41.9545930875
MK-4541	BORTEZOMIB	VCAP	20.497768023
MK-4541	CARBOPLATIN	VCAP	19.4380524384
MK-4541	CYCLOPHOSPHAMIDE	VCAP	26.572475289
MK-4541	DASATINIB	VCAP	24.3862475036
MK-4541	DEXAMETHASONE	VCAP	-15.878934393900002
MK-4541	DINACICLIB	VCAP	23.7748443055
MK-4541	DOXORUBICIN	VCAP	44.0606104353
MK-4541	ERLOTINIB	VCAP	40.7376288539
MK-4541	ETOPOSIDE	VCAP	47.612844831
MK-4541	GELDANAMYCIN	VCAP	32.7253205974
MK-4541	GEMCITABINE	VCAP	29.7119980394
MK-4541	L778123	VCAP	26.4187143173
MK-4541	LAPATINIB	VCAP	37.2326804367
MK-4541	METFORMIN	VCAP	17.6323062473
MK-4541	METHOTREXATE	VCAP	-9.1490037163
MK-4541	MITOMYCINE	VCAP	48.4091829349
MK-4541	MK-2206	VCAP	46.7373552847
MK-4541	MK-4827	VCAP	49.385845868100006
MK-4541	MK-5108	VCAP	5.8212036241
MK-4541	MK-8669	VCAP	-9.444521038
MK-4541	MK-8776	VCAP	41.1543644258
MK-4541	MRK-003	VCAP	10.479224711
MK-4541	OXALIPLATIN	VCAP	25.7141024305
MK-4541	PACLITAXEL	VCAP	39.8596800793
MK-4541	PD325901	VCAP	28.389132816
MK-4541	SN-38	VCAP	28.4186966837
MK-4541	SORAFENIB	VCAP	1.2102741411
MK-4541	SUNITINIB	VCAP	16.8558781436
MK-4541	TEMOZOLOMIDE	VCAP	3.621981514
MK-4541	TOPOTECAN	VCAP	54.9371521803
MK-4541	VINBLASTINE	VCAP	18.2777605556
MK-4541	VINORELBINE	VCAP	-5.0697644613
MK-4541	ZOLINZA	VCAP	38.0922341676
MK-4827	ABT-888	VCAP	-3.4814666755
MK-4827	BEZ-235	VCAP	21.1435169599
MK-4827	BORTEZOMIB	VCAP	-8.9537815455
MK-4827	DASATINIB	VCAP	29.8427649276
MK-4827	DINACICLIB	VCAP	8.542395451
MK-4827	ERLOTINIB	VCAP	19.303506826
MK-4827	GELDANAMYCIN	VCAP	17.3168148781
MK-4827	MK-2206	VCAP	23.9650040524
MK-4827	MK-8669	VCAP	34.6981351544
MK-4827	MK-8776	VCAP	18.5837193932
MK-4827	OXALIPLATIN	VCAP	5.6894086226
MK-4827	PD325901	VCAP	23.9409110297
MK-4827	SN-38	VCAP	38.2374649035
MK-4827	SORAFENIB	VCAP	-7.8656197086
MK-4827	TOPOTECAN	VCAP	36.8324941582
MK-5108	ABT-888	VCAP	8.9836420274
MK-5108	BEZ-235	VCAP	12.3671286419
MK-5108	BORTEZOMIB	VCAP	-12.7739778193
MK-5108	DASATINIB	VCAP	27.9520380078
MK-5108	DINACICLIB	VCAP	-21.4325734134
MK-5108	ERLOTINIB	VCAP	25.8750949241
MK-5108	GELDANAMYCIN	VCAP	-5.8801155636
MK-5108	MK-2206	VCAP	13.1406987984
MK-5108	MK-4827	VCAP	-1.6408946378
MK-5108	MK-8669	VCAP	20.434388764
MK-5108	MK-8776	VCAP	-1.6608462302000002
MK-5108	OXALIPLATIN	VCAP	8.7049124244
MK-5108	PD325901	VCAP	1.2492144077
MK-5108	SN-38	VCAP	7.5176213826
MK-5108	SORAFENIB	VCAP	-1.4808339415
MK-5108	TOPOTECAN	VCAP	3.7603024495
MK-8669	BEZ-235	VCAP	88.2044751761
MK-8669	DINACICLIB	VCAP	25.0261843642
MK-8669	GELDANAMYCIN	VCAP	11.4319539827
MK-8669	MK-8776	VCAP	16.2100880129
MK-8669	OXALIPLATIN	VCAP	10.2946649675
MK-8669	SN-38	VCAP	28.2751087715
MK-8669	SORAFENIB	VCAP	18.8339614574
MK-8669	TOPOTECAN	VCAP	27.358343073
MRK-003	5-FU	VCAP	11.507506318
MRK-003	ABT-888	VCAP	0.2730386805
MRK-003	AZD1775	VCAP	-3.714111355
MRK-003	BEZ-235	VCAP	41.998387184
MRK-003	BORTEZOMIB	VCAP	9.3176810901
MRK-003	CARBOPLATIN	VCAP	7.3836524763
MRK-003	CYCLOPHOSPHAMIDE	VCAP	-1.8065228674
MRK-003	DASATINIB	VCAP	29.377343757
MRK-003	DEXAMETHASONE	VCAP	-3.6471140381
MRK-003	DINACICLIB	VCAP	8.1282692702
MRK-003	DOXORUBICIN	VCAP	2.9925154127
MRK-003	ERLOTINIB	VCAP	12.3777513224
MRK-003	ETOPOSIDE	VCAP	12.6360136816
MRK-003	GELDANAMYCIN	VCAP	1.7841606164
MRK-003	GEMCITABINE	VCAP	2.0663976065000003
MRK-003	L778123	VCAP	12.4097890742
MRK-003	LAPATINIB	VCAP	16.2837539163
MRK-003	METFORMIN	VCAP	6.1609091588
MRK-003	METHOTREXATE	VCAP	-2.0953202908
MRK-003	MITOMYCINE	VCAP	11.130997398
MRK-003	MK-2206	VCAP	27.6602243214
MRK-003	MK-4827	VCAP	12.1209563951
MRK-003	MK-5108	VCAP	6.2702053273
MRK-003	MK-8669	VCAP	27.6583272175
MRK-003	MK-8776	VCAP	13.7990602199
MRK-003	OXALIPLATIN	VCAP	-3.9423891322
MRK-003	PACLITAXEL	VCAP	28.8472101503
MRK-003	PD325901	VCAP	12.6244763417
MRK-003	SN-38	VCAP	8.4167641543
MRK-003	SORAFENIB	VCAP	13.5736059405
MRK-003	SUNITINIB	VCAP	10.7152090124
MRK-003	TEMOZOLOMIDE	VCAP	-0.1063694656
MRK-003	TOPOTECAN	VCAP	33.1446343121
MRK-003	VINBLASTINE	VCAP	80.7716835838
MRK-003	VINORELBINE	VCAP	-11.2966819355
MRK-003	ZOLINZA	VCAP	31.1431879715
OXALIPLATIN	DINACICLIB	VCAP	-5.6350400557
OXALIPLATIN	MK-8776	VCAP	12.1797808143
OXALIPLATIN	SORAFENIB	VCAP	-10.3035843442
PACLITAXEL	ABT-888	VCAP	8.5489178748
PACLITAXEL	AZD1775	VCAP	1.0483560111
PACLITAXEL	BEZ-235	VCAP	4.8787109598
PACLITAXEL	BORTEZOMIB	VCAP	-28.491518110100003
PACLITAXEL	DASATINIB	VCAP	34.2351549612
PACLITAXEL	DINACICLIB	VCAP	-9.0798561277
PACLITAXEL	ERLOTINIB	VCAP	11.3795904634
PACLITAXEL	GELDANAMYCIN	VCAP	-0.1587119671
PACLITAXEL	L778123	VCAP	-6.157279805700001
PACLITAXEL	LAPATINIB	VCAP	22.5967914249
PACLITAXEL	MK-2206	VCAP	29.1612331918
PACLITAXEL	MK-4827	VCAP	-9.5879334006
PACLITAXEL	MK-5108	VCAP	13.595371502
PACLITAXEL	MK-8669	VCAP	41.0674989024
PACLITAXEL	MK-8776	VCAP	7.725489911699999
PACLITAXEL	PD325901	VCAP	5.929214023099999
PACLITAXEL	SORAFENIB	VCAP	-11.0541297968
PACLITAXEL	SUNITINIB	VCAP	-5.0419119005
PACLITAXEL	TEMOZOLOMIDE	VCAP	-2.6101766589
PACLITAXEL	ZOLINZA	VCAP	11.6470807755
PD325901	ABT-888	VCAP	-23.2933604078
PD325901	BEZ-235	VCAP	33.061269817
PD325901	BORTEZOMIB	VCAP	1.4115580498
PD325901	DASATINIB	VCAP	-21.2583156879
PD325901	DINACICLIB	VCAP	8.9452828063
PD325901	GELDANAMYCIN	VCAP	5.8992994587
PD325901	MK-8669	VCAP	29.6917768973
PD325901	MK-8776	VCAP	8.4437301188
PD325901	OXALIPLATIN	VCAP	-2.8208567367
PD325901	SN-38	VCAP	8.7061456783
PD325901	SORAFENIB	VCAP	5.8484376588
PD325901	TOPOTECAN	VCAP	7.6763278549
SN-38	DINACICLIB	VCAP	5.7991904857000005
SN-38	MK-8776	VCAP	13.8941092427
SN-38	SORAFENIB	VCAP	4.9545862319
SORAFENIB	DINACICLIB	VCAP	-15.413333293
SORAFENIB	MK-8776	VCAP	-0.4257673632
SUNITINIB	ABT-888	VCAP	13.402742608
SUNITINIB	AZD1775	VCAP	-11.6930885368
SUNITINIB	BEZ-235	VCAP	32.7913795449
SUNITINIB	BORTEZOMIB	VCAP	5.4775711962
SUNITINIB	DASATINIB	VCAP	26.5423206662
SUNITINIB	DINACICLIB	VCAP	21.0155297547
SUNITINIB	ERLOTINIB	VCAP	19.2831854392
SUNITINIB	GELDANAMYCIN	VCAP	14.3399175072
SUNITINIB	LAPATINIB	VCAP	24.3430227016
SUNITINIB	MK-2206	VCAP	21.1567609202
SUNITINIB	MK-4827	VCAP	7.6689080638
SUNITINIB	MK-5108	VCAP	-2.3368957568
SUNITINIB	MK-8669	VCAP	18.1239840553
SUNITINIB	MK-8776	VCAP	12.0059816987
SUNITINIB	OXALIPLATIN	VCAP	-4.581335943
SUNITINIB	PD325901	VCAP	18.9967150064
SUNITINIB	SN-38	VCAP	18.6332071198
SUNITINIB	SORAFENIB	VCAP	-5.3333252032
SUNITINIB	TEMOZOLOMIDE	VCAP	18.0689827452
SUNITINIB	TOPOTECAN	VCAP	6.6385373498
TEMOZOLOMIDE	ABT-888	VCAP	-32.8791823864
TEMOZOLOMIDE	AZD1775	VCAP	24.6342147569
TEMOZOLOMIDE	BEZ-235	VCAP	11.79106386
TEMOZOLOMIDE	BORTEZOMIB	VCAP	-12.5438154963
TEMOZOLOMIDE	DASATINIB	VCAP	-51.4942528446
TEMOZOLOMIDE	DINACICLIB	VCAP	2.0768782674
TEMOZOLOMIDE	ERLOTINIB	VCAP	10.9042048917
TEMOZOLOMIDE	GELDANAMYCIN	VCAP	-40.598071648600005
TEMOZOLOMIDE	LAPATINIB	VCAP	-6.400947724
TEMOZOLOMIDE	MK-2206	VCAP	-10.8935460052
TEMOZOLOMIDE	MK-4827	VCAP	57.9791475121
TEMOZOLOMIDE	MK-5108	VCAP	-8.7707714351
TEMOZOLOMIDE	MK-8669	VCAP	5.5573109178
TEMOZOLOMIDE	MK-8776	VCAP	9.4386053252
TEMOZOLOMIDE	OXALIPLATIN	VCAP	-23.1665654508
TEMOZOLOMIDE	PD325901	VCAP	-31.435925609
TEMOZOLOMIDE	SN-38	VCAP	-12.4337970339
TEMOZOLOMIDE	SORAFENIB	VCAP	12.2403440933
TEMOZOLOMIDE	TOPOTECAN	VCAP	8.4268939675
TOPOTECAN	BEZ-235	VCAP	21.1622209391
TOPOTECAN	DINACICLIB	VCAP	-4.5314034584
TOPOTECAN	MK-8776	VCAP	34.9545214516
TOPOTECAN	SORAFENIB	VCAP	-5.7496970791
VINBLASTINE	ABT-888	VCAP	-14.558314328
VINBLASTINE	AZD1775	VCAP	-10.5544957769
VINBLASTINE	BEZ-235	VCAP	19.2594643765
VINBLASTINE	BORTEZOMIB	VCAP	-14.051612786500002
VINBLASTINE	DASATINIB	VCAP	10.6724936747
VINBLASTINE	DINACICLIB	VCAP	-16.980161010499998
VINBLASTINE	ERLOTINIB	VCAP	114.6457310893
VINBLASTINE	GELDANAMYCIN	VCAP	-5.9761034198
VINBLASTINE	L778123	VCAP	53.1109432537
VINBLASTINE	LAPATINIB	VCAP	15.204861573
VINBLASTINE	MK-2206	VCAP	-9.6893715661
VINBLASTINE	MK-4827	VCAP	16.417537322
VINBLASTINE	MK-5108	VCAP	39.3568661073
VINBLASTINE	MK-8669	VCAP	31.8548965575
VINBLASTINE	MK-8776	VCAP	7.3589501129
VINBLASTINE	PD325901	VCAP	6.1426304588
VINBLASTINE	SORAFENIB	VCAP	39.735147788
VINBLASTINE	SUNITINIB	VCAP	6.3440139917
VINBLASTINE	TEMOZOLOMIDE	VCAP	-41.0518736563
VINBLASTINE	ZOLINZA	VCAP	18.2819483621
VINORELBINE	ABT-888	VCAP	-15.9940482586
VINORELBINE	AZD1775	VCAP	-33.100781464200004
VINORELBINE	BEZ-235	VCAP	-23.5066855865
VINORELBINE	BORTEZOMIB	VCAP	-38.0151699421
VINORELBINE	DASATINIB	VCAP	-10.3994299023
VINORELBINE	DINACICLIB	VCAP	-36.7326124618
VINORELBINE	ERLOTINIB	VCAP	17.3712932339
VINORELBINE	GELDANAMYCIN	VCAP	-45.238919000100005
VINORELBINE	LAPATINIB	VCAP	-18.1352188783
VINORELBINE	MK-2206	VCAP	-23.5722952018
VINORELBINE	MK-4827	VCAP	-28.5634514501
VINORELBINE	MK-5108	VCAP	-21.4123089041
VINORELBINE	MK-8669	VCAP	-1.0439122616
VINORELBINE	MK-8776	VCAP	-18.618476024
VINORELBINE	PD325901	VCAP	-23.6337551296
VINORELBINE	SORAFENIB	VCAP	-21.1401840548
VINORELBINE	SUNITINIB	VCAP	-16.797391981700002
VINORELBINE	TEMOZOLOMIDE	VCAP	-30.9531663522
VINORELBINE	ZOLINZA	VCAP	-14.6930830025
ZOLINZA	ABT-888	VCAP	27.3275772475
ZOLINZA	AZD1775	VCAP	-4.1244923451
ZOLINZA	BEZ-235	VCAP	28.6829739119
ZOLINZA	BORTEZOMIB	VCAP	18.007273430999998
ZOLINZA	DASATINIB	VCAP	24.0889916415
ZOLINZA	DINACICLIB	VCAP	-23.3727688102
ZOLINZA	ERLOTINIB	VCAP	69.6868985786
ZOLINZA	GELDANAMYCIN	VCAP	24.7121050343
ZOLINZA	GEMCITABINE	VCAP	0.8679982209
ZOLINZA	LAPATINIB	VCAP	38.7900283186
ZOLINZA	MK-2206	VCAP	38.0943699851
ZOLINZA	MK-4827	VCAP	16.9964097218
ZOLINZA	MK-5108	VCAP	9.027358292
ZOLINZA	MK-8669	VCAP	20.8090798485
ZOLINZA	MK-8776	VCAP	25.84803199
ZOLINZA	OXALIPLATIN	VCAP	29.034327706
ZOLINZA	PD325901	VCAP	29.724178805900003
ZOLINZA	SN-38	VCAP	29.0466665258
ZOLINZA	SORAFENIB	VCAP	-6.2526574434
ZOLINZA	SUNITINIB	VCAP	4.6801622235
ZOLINZA	TEMOZOLOMIDE	VCAP	18.6430380078
ZOLINZA	TOPOTECAN	VCAP	23.438547047800004
5-FU	ABT-888	ZR751	-8.6753170435
5-FU	AZD1775	ZR751	0.423932097
5-FU	BEZ-235	ZR751	7.0759828056
5-FU	BORTEZOMIB	ZR751	-17.451375272699998
5-FU	DASATINIB	ZR751	5.1142794332
5-FU	DINACICLIB	ZR751	-13.5823901433
5-FU	ERLOTINIB	ZR751	22.830617603
5-FU	GELDANAMYCIN	ZR751	-15.0092845632
5-FU	L778123	ZR751	8.120486489600001
5-FU	LAPATINIB	ZR751	14.6763066586
5-FU	MK-2206	ZR751	11.5602363877
5-FU	MK-4827	ZR751	3.1821546666
5-FU	MK-5108	ZR751	0.8270235376
5-FU	MK-8669	ZR751	10.3250317023
5-FU	MK-8776	ZR751	-0.4083073108
5-FU	PD325901	ZR751	-7.0184742351
5-FU	SORAFENIB	ZR751	-11.3617926586
5-FU	SUNITINIB	ZR751	6.1696274325
5-FU	TEMOZOLOMIDE	ZR751	-51.9886204389
5-FU	ZOLINZA	ZR751	-20.6775127639
ABT-888	BEZ-235	ZR751	27.4259294397
ABT-888	DINACICLIB	ZR751	-9.2852862513
ABT-888	GELDANAMYCIN	ZR751	-17.080157941
ABT-888	MK-8669	ZR751	-1.645029592
ABT-888	MK-8776	ZR751	-32.47762672
ABT-888	OXALIPLATIN	ZR751	-16.1191866705
ABT-888	SN-38	ZR751	-12.2436489623
ABT-888	SORAFENIB	ZR751	-4.4692265532
ABT-888	TOPOTECAN	ZR751	-3.7912714445
AZD1775	ABT-888	ZR751	-11.1913997646
AZD1775	BEZ-235	ZR751	19.3497386782
AZD1775	BORTEZOMIB	ZR751	-11.2149675714
AZD1775	DASATINIB	ZR751	-23.9716591126
AZD1775	DINACICLIB	ZR751	-14.9584974742
AZD1775	ERLOTINIB	ZR751	6.080419515599999
AZD1775	GELDANAMYCIN	ZR751	-12.4671211596
AZD1775	LAPATINIB	ZR751	-12.031497390699998
AZD1775	MK-2206	ZR751	3.4226212879
AZD1775	MK-4827	ZR751	11.7294860826
AZD1775	MK-5108	ZR751	-7.2779572345
AZD1775	MK-8669	ZR751	9.9256046962
AZD1775	MK-8776	ZR751	36.0181177466
AZD1775	OXALIPLATIN	ZR751	-6.539459225
AZD1775	PD325901	ZR751	-5.4288711006
AZD1775	SN-38	ZR751	16.5595887928
AZD1775	SORAFENIB	ZR751	-15.8824041695
AZD1775	TOPOTECAN	ZR751	14.9688599574
BEZ-235	DINACICLIB	ZR751	13.9030474373
BEZ-235	MK-8776	ZR751	12.8650520419
BEZ-235	OXALIPLATIN	ZR751	-2.4291901344
BEZ-235	SN-38	ZR751	23.4844394396
BEZ-235	SORAFENIB	ZR751	-9.5308705248
BORTEZOMIB	ABT-888	ZR751	-21.0392029808
BORTEZOMIB	BEZ-235	ZR751	19.3240243009
BORTEZOMIB	DASATINIB	ZR751	39.5390887758
BORTEZOMIB	DINACICLIB	ZR751	-28.2751770614
BORTEZOMIB	GELDANAMYCIN	ZR751	-65.7598137284
BORTEZOMIB	MK-8669	ZR751	-0.3055330878
BORTEZOMIB	MK-8776	ZR751	-25.9290630909
BORTEZOMIB	OXALIPLATIN	ZR751	-30.6487319443
BORTEZOMIB	SN-38	ZR751	1.9699858376
BORTEZOMIB	SORAFENIB	ZR751	-27.0469457197
BORTEZOMIB	TOPOTECAN	ZR751	-22.4135303565
CARBOPLATIN	ABT-888	ZR751	8.811154414099999
CARBOPLATIN	AZD1775	ZR751	-5.660102575800001
CARBOPLATIN	BEZ-235	ZR751	5.3681475253
CARBOPLATIN	BORTEZOMIB	ZR751	30.4483020957
CARBOPLATIN	DASATINIB	ZR751	2.6658102047
CARBOPLATIN	DINACICLIB	ZR751	-9.8214624005
CARBOPLATIN	ERLOTINIB	ZR751	31.1673383217
CARBOPLATIN	GELDANAMYCIN	ZR751	-34.8495110418
CARBOPLATIN	L778123	ZR751	0.0426410111
CARBOPLATIN	LAPATINIB	ZR751	18.7417210189
CARBOPLATIN	MK-2206	ZR751	-15.4167155151
CARBOPLATIN	MK-4827	ZR751	-4.7877982207
CARBOPLATIN	MK-5108	ZR751	3.4012201937
CARBOPLATIN	MK-8669	ZR751	15.0306532096
CARBOPLATIN	MK-8776	ZR751	6.1923895864
CARBOPLATIN	PD325901	ZR751	-22.4748662607
CARBOPLATIN	SORAFENIB	ZR751	-24.460105385100004
CARBOPLATIN	SUNITINIB	ZR751	12.7087671561
CARBOPLATIN	TEMOZOLOMIDE	ZR751	-41.817275562
CARBOPLATIN	ZOLINZA	ZR751	-3.9428995319
CYCLOPHOSPHAMIDE	ABT-888	ZR751	-32.2162925154
CYCLOPHOSPHAMIDE	AZD1775	ZR751	0.0690818441
CYCLOPHOSPHAMIDE	BEZ-235	ZR751	16.9662124657
CYCLOPHOSPHAMIDE	BORTEZOMIB	ZR751	8.8652708064
CYCLOPHOSPHAMIDE	DASATINIB	ZR751	-16.7646277344
CYCLOPHOSPHAMIDE	DINACICLIB	ZR751	10.0422990942
CYCLOPHOSPHAMIDE	ERLOTINIB	ZR751	5.8627990385
CYCLOPHOSPHAMIDE	GELDANAMYCIN	ZR751	-6.707725763099999
CYCLOPHOSPHAMIDE	L778123	ZR751	-8.9685545456
CYCLOPHOSPHAMIDE	LAPATINIB	ZR751	11.3977278868
CYCLOPHOSPHAMIDE	MK-2206	ZR751	8.6451360938
CYCLOPHOSPHAMIDE	MK-4827	ZR751	16.2660200724
CYCLOPHOSPHAMIDE	MK-5108	ZR751	6.153387109500001
CYCLOPHOSPHAMIDE	MK-8669	ZR751	13.901513149
CYCLOPHOSPHAMIDE	MK-8776	ZR751	12.8172423584
CYCLOPHOSPHAMIDE	PD325901	ZR751	10.751487333
CYCLOPHOSPHAMIDE	SORAFENIB	ZR751	-15.2818756494
CYCLOPHOSPHAMIDE	SUNITINIB	ZR751	-0.3350426795
CYCLOPHOSPHAMIDE	TEMOZOLOMIDE	ZR751	6.7791244733000005
CYCLOPHOSPHAMIDE	ZOLINZA	ZR751	33.6418155065
DASATINIB	ABT-888	ZR751	-15.687141125799998
DASATINIB	BEZ-235	ZR751	21.5483832507
DASATINIB	DINACICLIB	ZR751	-17.0490758879
DASATINIB	GELDANAMYCIN	ZR751	-23.6469255598
DASATINIB	MK-8669	ZR751	16.7611652639
DASATINIB	MK-8776	ZR751	20.4821505969
DASATINIB	OXALIPLATIN	ZR751	1.0653526006
DASATINIB	SN-38	ZR751	-4.6750337263
DASATINIB	SORAFENIB	ZR751	21.3493315306
DASATINIB	TOPOTECAN	ZR751	-0.0467316861
DEXAMETHASONE	ABT-888	ZR751	13.7718813944
DEXAMETHASONE	AZD1775	ZR751	17.6388729774
DEXAMETHASONE	BEZ-235	ZR751	27.969956077600003
DEXAMETHASONE	BORTEZOMIB	ZR751	5.2988623857
DEXAMETHASONE	DASATINIB	ZR751	0.9221920981
DEXAMETHASONE	DINACICLIB	ZR751	-13.9008650847
DEXAMETHASONE	ERLOTINIB	ZR751	29.720837618
DEXAMETHASONE	GELDANAMYCIN	ZR751	-17.597478379200002
DEXAMETHASONE	L778123	ZR751	10.2116499792
DEXAMETHASONE	LAPATINIB	ZR751	34.2269623584
DEXAMETHASONE	MK-2206	ZR751	25.1632301845
DEXAMETHASONE	MK-4827	ZR751	20.4673832304
DEXAMETHASONE	MK-5108	ZR751	14.0456956912
DEXAMETHASONE	MK-8669	ZR751	37.8988391303
DEXAMETHASONE	MK-8776	ZR751	20.5854846945
DEXAMETHASONE	PD325901	ZR751	8.3183963284
DEXAMETHASONE	SORAFENIB	ZR751	-17.4022848798
DEXAMETHASONE	SUNITINIB	ZR751	8.9443440748
DEXAMETHASONE	TEMOZOLOMIDE	ZR751	-61.9562351913
DEXAMETHASONE	ZOLINZA	ZR751	5.571742765700001
DINACICLIB	MK-8776	ZR751	-12.474116602
DOXORUBICIN	ABT-888	ZR751	0.8329332912999999
DOXORUBICIN	AZD1775	ZR751	8.4574974534
DOXORUBICIN	BEZ-235	ZR751	19.2790193976
DOXORUBICIN	BORTEZOMIB	ZR751	-18.2406492122
DOXORUBICIN	DASATINIB	ZR751	14.9304854577
DOXORUBICIN	DINACICLIB	ZR751	3.5448548003
DOXORUBICIN	ERLOTINIB	ZR751	22.7573190274
DOXORUBICIN	GELDANAMYCIN	ZR751	-5.531905167100001
DOXORUBICIN	L778123	ZR751	-0.1368070014
DOXORUBICIN	LAPATINIB	ZR751	20.6148908318
DOXORUBICIN	MK-2206	ZR751	16.4296990845
DOXORUBICIN	MK-4827	ZR751	-4.8960836786
DOXORUBICIN	MK-5108	ZR751	-10.855288990899998
DOXORUBICIN	MK-8669	ZR751	20.0684819899
DOXORUBICIN	MK-8776	ZR751	-0.5083213514
DOXORUBICIN	PD325901	ZR751	10.779252251
DOXORUBICIN	SORAFENIB	ZR751	-18.7422205373
DOXORUBICIN	SUNITINIB	ZR751	-6.1199831301
DOXORUBICIN	TEMOZOLOMIDE	ZR751	-13.2772907668
DOXORUBICIN	ZOLINZA	ZR751	9.8023605643
ERLOTINIB	ABT-888	ZR751	-1.4024356535
ERLOTINIB	BEZ-235	ZR751	52.1263634033
ERLOTINIB	BORTEZOMIB	ZR751	13.7066595992
ERLOTINIB	DASATINIB	ZR751	-53.7283354656
ERLOTINIB	DINACICLIB	ZR751	13.8918058968
ERLOTINIB	GELDANAMYCIN	ZR751	2.627795424
ERLOTINIB	MK-8669	ZR751	71.4389643911
ERLOTINIB	MK-8776	ZR751	15.1315128941
ERLOTINIB	OXALIPLATIN	ZR751	11.7989053681
ERLOTINIB	PD325901	ZR751	32.238418838
ERLOTINIB	SN-38	ZR751	52.344675252
ERLOTINIB	SORAFENIB	ZR751	-3.0340917061000003
ERLOTINIB	TOPOTECAN	ZR751	52.94124794060001
ETOPOSIDE	ABT-888	ZR751	23.689779189
ETOPOSIDE	AZD1775	ZR751	3.7515684418
ETOPOSIDE	BEZ-235	ZR751	37.2080862535
ETOPOSIDE	BORTEZOMIB	ZR751	26.7550432572
ETOPOSIDE	DASATINIB	ZR751	5.1294309674
ETOPOSIDE	DINACICLIB	ZR751	7.9213208801
ETOPOSIDE	ERLOTINIB	ZR751	51.4737549582
ETOPOSIDE	GELDANAMYCIN	ZR751	0.8029800266
ETOPOSIDE	LAPATINIB	ZR751	42.9479522551
ETOPOSIDE	MK-2206	ZR751	20.5992140762
