drugname1	drugname2	cell_line	zip
DOXORUBICIN	SORAFENIB	SKOV3	2.9025
DOXORUBICIN	SUNITINIB	SKOV3	-1.54
DOXORUBICIN	TEMOZOLOMIDE	SKOV3	8.045
DOXORUBICIN	ZOLINZA	SKOV3	12.645
ERLOTINIB	ABT-888	SKOV3	2.095
ERLOTINIB	BEZ-235	SKOV3	7.79
ERLOTINIB	BORTEZOMIB	SKOV3	-0.5075000000000001
ERLOTINIB	DASATINIB	SKOV3	1.6375000000000002
ERLOTINIB	DINACICLIB	SKOV3	4.8925
ERLOTINIB	GELDANAMYCIN	SKOV3	2.02
ERLOTINIB	MK-8669	SKOV3	7.25
ERLOTINIB	MK-8776	SKOV3	6.48
ERLOTINIB	OXALIPLATIN	SKOV3	-1.42
ERLOTINIB	PD325901	SKOV3	-2.145
ERLOTINIB	SN-38	SKOV3	9.5775
ERLOTINIB	SORAFENIB	SKOV3	12.5175
ERLOTINIB	TOPOTECAN	SKOV3	1.4775
ETOPOSIDE	ABT-888	SKOV3	3.2875
ETOPOSIDE	AZD1775	SKOV3	4.0825
ETOPOSIDE	BEZ-235	SKOV3	2.625
ETOPOSIDE	BORTEZOMIB	SKOV3	0.145
ETOPOSIDE	DASATINIB	SKOV3	-1.8225
ETOPOSIDE	DINACICLIB	SKOV3	0.2424999999999999
ETOPOSIDE	ERLOTINIB	SKOV3	6.015000000000001
ETOPOSIDE	GELDANAMYCIN	SKOV3	6.6125
ETOPOSIDE	LAPATINIB	SKOV3	4.297499999999999
ETOPOSIDE	MK-2206	SKOV3	0.425
ETOPOSIDE	MK-4827	SKOV3	1.3975
ETOPOSIDE	MK-5108	SKOV3	3.735
ETOPOSIDE	MK-8669	SKOV3	0.6124999999999999
ETOPOSIDE	MK-8776	SKOV3	7.7325
ETOPOSIDE	PD325901	SKOV3	-0.6775
ETOPOSIDE	SORAFENIB	SKOV3	11.1775
ETOPOSIDE	SUNITINIB	SKOV3	3.265
ETOPOSIDE	TEMOZOLOMIDE	SKOV3	2.5775
ETOPOSIDE	ZOLINZA	SKOV3	9.78
GELDANAMYCIN	BEZ-235	SKOV3	3.1725
GELDANAMYCIN	DINACICLIB	SKOV3	3.9425
GELDANAMYCIN	MK-8776	SKOV3	-1.8475
GELDANAMYCIN	OXALIPLATIN	SKOV3	3.5125
GELDANAMYCIN	SN-38	SKOV3	6.952500000000001
GELDANAMYCIN	SORAFENIB	SKOV3	12.3525
GELDANAMYCIN	TOPOTECAN	SKOV3	2.455
GEMCITABINE	ABT-888	SKOV3	-0.9075
GEMCITABINE	AZD1775	SKOV3	18.5725
GEMCITABINE	BEZ-235	SKOV3	9.43
GEMCITABINE	BORTEZOMIB	SKOV3	0.4225
GEMCITABINE	DASATINIB	SKOV3	-0.6575000000000001
GEMCITABINE	DINACICLIB	SKOV3	5.6075
GEMCITABINE	ERLOTINIB	SKOV3	-1.645
GEMCITABINE	GELDANAMYCIN	SKOV3	0.305
GEMCITABINE	LAPATINIB	SKOV3	-9.8975
GEMCITABINE	MK-2206	SKOV3	-0.9049999999999998
GEMCITABINE	MK-4827	SKOV3	-2.17
GEMCITABINE	MK-5108	SKOV3	8.5275
GEMCITABINE	MK-8669	SKOV3	11.515
GEMCITABINE	MK-8776	SKOV3	35.225
GEMCITABINE	PD325901	SKOV3	2.8725
GEMCITABINE	SORAFENIB	SKOV3	6.5025
GEMCITABINE	SUNITINIB	SKOV3	3.595
GEMCITABINE	TEMOZOLOMIDE	SKOV3	7.2775
L778123	ABT-888	SKOV3	-1.56
L778123	AZD1775	SKOV3	9.8625
L778123	BEZ-235	SKOV3	11.8475
L778123	BORTEZOMIB	SKOV3	-2.165
L778123	DASATINIB	SKOV3	3.615
L778123	DINACICLIB	SKOV3	3.4575000000000005
L778123	ERLOTINIB	SKOV3	4.967499999999999
L778123	ETOPOSIDE	SKOV3	-0.12
L778123	GELDANAMYCIN	SKOV3	9.9325
L778123	GEMCITABINE	SKOV3	-6.205
L778123	LAPATINIB	SKOV3	5.88
L778123	MK-2206	SKOV3	8.83
L778123	MK-4827	SKOV3	-2.9525
L778123	MK-5108	SKOV3	6.779999999999999
L778123	MK-8669	SKOV3	17.2525
L778123	MK-8776	SKOV3	0.96
L778123	OXALIPLATIN	SKOV3	-2.355
L778123	PD325901	SKOV3	0.3875000000000002
L778123	SN-38	SKOV3	0.9425
L778123	SORAFENIB	SKOV3	16.1725
L778123	SUNITINIB	SKOV3	16.665
L778123	TEMOZOLOMIDE	SKOV3	2.9800000000000004
L778123	TOPOTECAN	SKOV3	14.4625
L778123	VINORELBINE	SKOV3	-2.015
L778123	ZOLINZA	SKOV3	8.850000000000001
LAPATINIB	ABT-888	SKOV3	3.3725
LAPATINIB	BEZ-235	SKOV3	5.782500000000001
LAPATINIB	BORTEZOMIB	SKOV3	1.3675
LAPATINIB	DASATINIB	SKOV3	5.555
LAPATINIB	DINACICLIB	SKOV3	2.64
LAPATINIB	ERLOTINIB	SKOV3	-3.9475
LAPATINIB	GELDANAMYCIN	SKOV3	3.747500000000001
LAPATINIB	MK-2206	SKOV3	5.895
LAPATINIB	MK-4827	SKOV3	-2.0175
LAPATINIB	MK-5108	SKOV3	3.4425
LAPATINIB	MK-8669	SKOV3	3.8875
LAPATINIB	MK-8776	SKOV3	-0.3199999999999999
LAPATINIB	OXALIPLATIN	SKOV3	-5.6625
LAPATINIB	PD325901	SKOV3	-4.9475
LAPATINIB	SN-38	SKOV3	6.2375
LAPATINIB	SORAFENIB	SKOV3	17.7375
LAPATINIB	TOPOTECAN	SKOV3	-6.8
METFORMIN	ABT-888	SKOV3	0.7600000000000001
METFORMIN	AZD1775	SKOV3	2.8300000000000005
METFORMIN	BEZ-235	SKOV3	7.405000000000001
METFORMIN	BORTEZOMIB	SKOV3	-0.155
METFORMIN	DASATINIB	SKOV3	-1.1650000000000005
METFORMIN	DINACICLIB	SKOV3	1.1375000000000002
METFORMIN	ERLOTINIB	SKOV3	-1.0775
METFORMIN	GELDANAMYCIN	SKOV3	1.775
METFORMIN	L778123	SKOV3	-0.6400000000000001
METFORMIN	LAPATINIB	SKOV3	-4.2825
METFORMIN	MK-2206	SKOV3	-1.5950000000000002
METFORMIN	MK-4827	SKOV3	-3.1725
METFORMIN	MK-5108	SKOV3	-0.7525000000000001
METFORMIN	MK-8669	SKOV3	0.7675
METFORMIN	MK-8776	SKOV3	2.26
METFORMIN	PD325901	SKOV3	-5.205
METFORMIN	SORAFENIB	SKOV3	14.96
METFORMIN	SUNITINIB	SKOV3	2.295
METFORMIN	TEMOZOLOMIDE	SKOV3	3.4425
METFORMIN	ZOLINZA	SKOV3	2.08
METHOTREXATE	ABT-888	SKOV3	2.1725000000000003
METHOTREXATE	AZD1775	SKOV3	5.605
METHOTREXATE	BEZ-235	SKOV3	8.11
METHOTREXATE	BORTEZOMIB	SKOV3	0.8250000000000001
METHOTREXATE	DASATINIB	SKOV3	-0.5
METHOTREXATE	DINACICLIB	SKOV3	1.63
METHOTREXATE	ERLOTINIB	SKOV3	1.8875
METHOTREXATE	GELDANAMYCIN	SKOV3	4.6425
METHOTREXATE	L778123	SKOV3	0.6025
METHOTREXATE	LAPATINIB	SKOV3	-1.61
METHOTREXATE	MK-2206	SKOV3	2.8225
METHOTREXATE	MK-4827	SKOV3	-1.9
METHOTREXATE	MK-5108	SKOV3	0.7225
METHOTREXATE	MK-8669	SKOV3	-2.6725
METHOTREXATE	MK-8776	SKOV3	6.225
METHOTREXATE	PD325901	SKOV3	-3.1825
METHOTREXATE	SORAFENIB	SKOV3	18.4
METHOTREXATE	SUNITINIB	SKOV3	3.665
METHOTREXATE	TEMOZOLOMIDE	SKOV3	3.87
METHOTREXATE	ZOLINZA	SKOV3	2.655
MITOMYCINE	ABT-888	SKOV3	2.24
MITOMYCINE	AZD1775	SKOV3	4.970000000000001
MITOMYCINE	BEZ-235	SKOV3	1.8075
MITOMYCINE	BORTEZOMIB	SKOV3	-2.4125
MITOMYCINE	DASATINIB	SKOV3	-3.3425
MITOMYCINE	DINACICLIB	SKOV3	-0.5950000000000001
MITOMYCINE	ERLOTINIB	SKOV3	-9.735
MITOMYCINE	GELDANAMYCIN	SKOV3	-1.41
MITOMYCINE	L778123	SKOV3	-13.0575
MITOMYCINE	LAPATINIB	SKOV3	-4.3825
MITOMYCINE	MK-2206	SKOV3	-2.6575
MITOMYCINE	MK-4827	SKOV3	-0.87
MITOMYCINE	MK-5108	SKOV3	-4.69
MITOMYCINE	MK-8669	SKOV3	2.845
MITOMYCINE	MK-8776	SKOV3	10.5425
MITOMYCINE	PD325901	SKOV3	-1.64
MITOMYCINE	SORAFENIB	SKOV3	-9.74
MITOMYCINE	SUNITINIB	SKOV3	-1.495
MITOMYCINE	TEMOZOLOMIDE	SKOV3	1.95
MITOMYCINE	ZOLINZA	SKOV3	6.7225
MK-2206	ABT-888	SKOV3	3.3575
MK-2206	BEZ-235	SKOV3	9.6475
MK-2206	BORTEZOMIB	SKOV3	-1.125
MK-2206	DASATINIB	SKOV3	1.2225
MK-2206	DINACICLIB	SKOV3	2.81
MK-2206	ERLOTINIB	SKOV3	9.7925
MK-2206	GELDANAMYCIN	SKOV3	3.8975
MK-2206	MK-8669	SKOV3	12.0425
MK-2206	MK-8776	SKOV3	0.165
MK-2206	OXALIPLATIN	SKOV3	-10.2975
MK-2206	PD325901	SKOV3	7.775
MK-2206	SN-38	SKOV3	3.085
MK-2206	SORAFENIB	SKOV3	14.7525
MK-2206	TOPOTECAN	SKOV3	0.985
MK-4541	5-FU	SKOV3	1.115
MK-4541	ABT-888	SKOV3	8.24
MK-4541	AZD1775	SKOV3	9.135
MK-4541	BEZ-235	SKOV3	9.8525
MK-4541	BORTEZOMIB	SKOV3	4.75
MK-4541	CARBOPLATIN	SKOV3	5.092500000000001
MK-4541	CYCLOPHOSPHAMIDE	SKOV3	7.35
MK-4541	DASATINIB	SKOV3	3.885
MK-4541	DEXAMETHASONE	SKOV3	6.1625
MK-4541	DINACICLIB	SKOV3	4.91
MK-4541	DOXORUBICIN	SKOV3	15.5
MK-4541	ERLOTINIB	SKOV3	6.8675
MK-4541	ETOPOSIDE	SKOV3	5.3625
MK-4541	GELDANAMYCIN	SKOV3	7.33
MK-4541	GEMCITABINE	SKOV3	2.1175
MK-4541	L778123	SKOV3	5.5275
MK-4541	LAPATINIB	SKOV3	6.9325
MK-4541	METFORMIN	SKOV3	3.045
MK-4541	METHOTREXATE	SKOV3	6.9575000000000005
MK-4541	MITOMYCINE	SKOV3	3.495
MK-4541	MK-2206	SKOV3	8.98
MK-4541	MK-4827	SKOV3	1.5
MK-4541	MK-5108	SKOV3	3.925
MK-4541	MK-8669	SKOV3	10.355
MK-4541	MK-8776	SKOV3	7.34
MK-4541	MRK-003	SKOV3	6.3775
MK-4541	OXALIPLATIN	SKOV3	2.2349999999999994
MK-4541	PACLITAXEL	SKOV3	7.3475
MK-4541	PD325901	SKOV3	2.3200000000000003
MK-4541	SN-38	SKOV3	5.890000000000001
MK-4541	SORAFENIB	SKOV3	20.32
MK-4541	SUNITINIB	SKOV3	6.325
MK-4541	TEMOZOLOMIDE	SKOV3	9.1475
MK-4541	TOPOTECAN	SKOV3	6.2475
MK-4541	VINBLASTINE	SKOV3	5.08
MK-4541	VINORELBINE	SKOV3	7.4475
MK-4541	ZOLINZA	SKOV3	9.0725
MK-4827	ABT-888	SKOV3	-1.31
MK-4827	BEZ-235	SKOV3	5.8950000000000005
MK-4827	BORTEZOMIB	SKOV3	-0.745
MK-4827	DASATINIB	SKOV3	-1.5825
MK-4827	DINACICLIB	SKOV3	-1.3175
MK-4827	ERLOTINIB	SKOV3	-0.8775000000000002
MK-4827	GELDANAMYCIN	SKOV3	1.815
MK-4827	MK-2206	SKOV3	-0.1599999999999999
MK-4827	MK-8669	SKOV3	0.1849999999999999
MK-4827	MK-8776	SKOV3	1.75
MK-4827	OXALIPLATIN	SKOV3	-3.8175
MK-4827	PD325901	SKOV3	-5.5375000000000005
MK-4827	SN-38	SKOV3	11.5725
MK-4827	SORAFENIB	SKOV3	14.27
MK-4827	TOPOTECAN	SKOV3	11.545
MK-5108	ABT-888	SKOV3	7.36
MK-5108	BEZ-235	SKOV3	10.7875
MK-5108	BORTEZOMIB	SKOV3	5.605
MK-5108	DASATINIB	SKOV3	5.65
MK-5108	DINACICLIB	SKOV3	7.297499999999999
MK-5108	ERLOTINIB	SKOV3	5.6175
MK-5108	GELDANAMYCIN	SKOV3	9.9
MK-5108	MK-2206	SKOV3	5.1850000000000005
MK-5108	MK-4827	SKOV3	3.21
MK-5108	MK-8669	SKOV3	7.615
MK-5108	MK-8776	SKOV3	10.8675
MK-5108	OXALIPLATIN	SKOV3	0.9575
MK-5108	PD325901	SKOV3	5.8275
MK-5108	SN-38	SKOV3	2.2
MK-5108	SORAFENIB	SKOV3	17.745
MK-5108	TOPOTECAN	SKOV3	10.935
MK-8669	BEZ-235	SKOV3	15.5175
MK-8669	DINACICLIB	SKOV3	4.4525
MK-8669	GELDANAMYCIN	SKOV3	4.585
MK-8669	MK-8776	SKOV3	14.595
MK-8669	OXALIPLATIN	SKOV3	1.8475
MK-8669	SN-38	SKOV3	5.955
MK-8669	SORAFENIB	SKOV3	14.535
MK-8669	TOPOTECAN	SKOV3	4.4075
MRK-003	5-FU	SKOV3	-2.44
MRK-003	ABT-888	SKOV3	3.3000000000000003
MRK-003	AZD1775	SKOV3	8.2875
MRK-003	BEZ-235	SKOV3	14.68
MRK-003	BORTEZOMIB	SKOV3	1.35
MRK-003	CARBOPLATIN	SKOV3	0.4624999999999999
MRK-003	CYCLOPHOSPHAMIDE	SKOV3	3.9075
MRK-003	DASATINIB	SKOV3	1.9325
MRK-003	DEXAMETHASONE	SKOV3	6.782500000000001
MRK-003	DINACICLIB	SKOV3	4.5075
MRK-003	DOXORUBICIN	SKOV3	-1.0825
MRK-003	ERLOTINIB	SKOV3	8.35
MRK-003	ETOPOSIDE	SKOV3	5.59
MRK-003	GELDANAMYCIN	SKOV3	4.09
MRK-003	GEMCITABINE	SKOV3	9.3175
MRK-003	L778123	SKOV3	3.8025
MRK-003	LAPATINIB	SKOV3	10.7875
MRK-003	METFORMIN	SKOV3	2.3675
MRK-003	METHOTREXATE	SKOV3	3.1675
MRK-003	MITOMYCINE	SKOV3	1.1749999999999998
MRK-003	MK-2206	SKOV3	10.9875
MRK-003	MK-4827	SKOV3	4.585
MRK-003	MK-5108	SKOV3	10.465
MRK-003	MK-8669	SKOV3	14.69
MRK-003	MK-8776	SKOV3	12.7375
MRK-003	OXALIPLATIN	SKOV3	-1.71
MRK-003	PACLITAXEL	SKOV3	7.344999999999999
MRK-003	PD325901	SKOV3	-1.1625
MRK-003	SN-38	SKOV3	12.1875
MRK-003	SORAFENIB	SKOV3	25.9625
MRK-003	SUNITINIB	SKOV3	9.43
MRK-003	TEMOZOLOMIDE	SKOV3	8.64
MRK-003	TOPOTECAN	SKOV3	19.9975
MRK-003	VINBLASTINE	SKOV3	19.3125
MRK-003	VINORELBINE	SKOV3	8.772499999999999
MRK-003	ZOLINZA	SKOV3	8.352500000000001
OXALIPLATIN	DINACICLIB	SKOV3	-2.3275
OXALIPLATIN	MK-8776	SKOV3	4.45
OXALIPLATIN	SORAFENIB	SKOV3	9.4625
PACLITAXEL	ABT-888	SKOV3	4.8
PACLITAXEL	AZD1775	SKOV3	7.965
PACLITAXEL	BEZ-235	SKOV3	3.53
PACLITAXEL	BORTEZOMIB	SKOV3	-0.5425
PACLITAXEL	DASATINIB	SKOV3	0.99
PACLITAXEL	DINACICLIB	SKOV3	2.7875
PACLITAXEL	ERLOTINIB	SKOV3	1.205
PACLITAXEL	GELDANAMYCIN	SKOV3	1.4599999999999995
PACLITAXEL	L778123	SKOV3	0.8425
PACLITAXEL	LAPATINIB	SKOV3	0.42
PACLITAXEL	MK-2206	SKOV3	6.135
PACLITAXEL	MK-4827	SKOV3	-0.1575
PACLITAXEL	MK-5108	SKOV3	8.8625
PACLITAXEL	MK-8669	SKOV3	6.154999999999999
PACLITAXEL	MK-8776	SKOV3	4.765
PACLITAXEL	PD325901	SKOV3	0.305
PACLITAXEL	SORAFENIB	SKOV3	11.6875
PACLITAXEL	SUNITINIB	SKOV3	5.0775
PACLITAXEL	TEMOZOLOMIDE	SKOV3	6.77
PACLITAXEL	ZOLINZA	SKOV3	5.305
PD325901	ABT-888	SKOV3	1.37
PD325901	BEZ-235	SKOV3	8.592500000000001
PD325901	BORTEZOMIB	SKOV3	-1.5949999999999998
PD325901	DASATINIB	SKOV3	-3.6675
PD325901	DINACICLIB	SKOV3	0.3
PD325901	GELDANAMYCIN	SKOV3	3.2675
PD325901	MK-8669	SKOV3	1.56
PD325901	MK-8776	SKOV3	-2.39
PD325901	OXALIPLATIN	SKOV3	-2.09
PD325901	SN-38	SKOV3	-1.65
PD325901	SORAFENIB	SKOV3	21.1625
PD325901	TOPOTECAN	SKOV3	1.55
SN-38	DINACICLIB	SKOV3	1.7775
SN-38	MK-8776	SKOV3	6.005
SN-38	SORAFENIB	SKOV3	17.325000000000003
SORAFENIB	DINACICLIB	SKOV3	13.5175
SORAFENIB	MK-8776	SKOV3	9.735
SUNITINIB	ABT-888	SKOV3	8.7775
SUNITINIB	AZD1775	SKOV3	1.8575
SUNITINIB	BEZ-235	SKOV3	10.83
SUNITINIB	BORTEZOMIB	SKOV3	0.5725
SUNITINIB	DASATINIB	SKOV3	1.8525
SUNITINIB	DINACICLIB	SKOV3	5.02
SUNITINIB	ERLOTINIB	SKOV3	8.1275
SUNITINIB	GELDANAMYCIN	SKOV3	4.6375
SUNITINIB	LAPATINIB	SKOV3	11.7
SUNITINIB	MK-2206	SKOV3	12.29
SUNITINIB	MK-4827	SKOV3	1.235
SUNITINIB	MK-5108	SKOV3	3.2625
SUNITINIB	MK-8669	SKOV3	13.405
SUNITINIB	MK-8776	SKOV3	1.0075
SUNITINIB	OXALIPLATIN	SKOV3	0.8375
SUNITINIB	PD325901	SKOV3	6.6225000000000005
SUNITINIB	SN-38	SKOV3	6.3975
SUNITINIB	SORAFENIB	SKOV3	8.5475
SUNITINIB	TEMOZOLOMIDE	SKOV3	12.3275
SUNITINIB	TOPOTECAN	SKOV3	-3.5225
TEMOZOLOMIDE	ABT-888	SKOV3	7.7925
TEMOZOLOMIDE	AZD1775	SKOV3	10.95
TEMOZOLOMIDE	BEZ-235	SKOV3	11.7375
TEMOZOLOMIDE	BORTEZOMIB	SKOV3	3.7375
TEMOZOLOMIDE	DASATINIB	SKOV3	3.3125
TEMOZOLOMIDE	DINACICLIB	SKOV3	5.1075
TEMOZOLOMIDE	ERLOTINIB	SKOV3	4.85
TEMOZOLOMIDE	GELDANAMYCIN	SKOV3	5.405
TEMOZOLOMIDE	LAPATINIB	SKOV3	3.4025
TEMOZOLOMIDE	MK-2206	SKOV3	5.915
TEMOZOLOMIDE	MK-4827	SKOV3	23.7225
TEMOZOLOMIDE	MK-5108	SKOV3	9.1725
TEMOZOLOMIDE	MK-8669	SKOV3	9.965
TEMOZOLOMIDE	MK-8776	SKOV3	13.19
TEMOZOLOMIDE	OXALIPLATIN	SKOV3	-0.8174999999999999
TEMOZOLOMIDE	PD325901	SKOV3	2.3825
TEMOZOLOMIDE	SN-38	SKOV3	3.3400000000000003
TEMOZOLOMIDE	SORAFENIB	SKOV3	18.175
TEMOZOLOMIDE	TOPOTECAN	SKOV3	3.925
TOPOTECAN	BEZ-235	SKOV3	3.335
TOPOTECAN	DINACICLIB	SKOV3	0.9425
TOPOTECAN	MK-8776	SKOV3	3.375
TOPOTECAN	SORAFENIB	SKOV3	6.285
VINBLASTINE	ABT-888	SKOV3	1.0225
VINBLASTINE	AZD1775	SKOV3	8.715
VINBLASTINE	BEZ-235	SKOV3	9.99
VINBLASTINE	BORTEZOMIB	SKOV3	0.3774999999999999
VINBLASTINE	DASATINIB	SKOV3	-0.4100000000000001
VINBLASTINE	DINACICLIB	SKOV3	0.5824999999999999
VINBLASTINE	ERLOTINIB	SKOV3	7.18
VINBLASTINE	GELDANAMYCIN	SKOV3	1.9675
VINBLASTINE	L778123	SKOV3	10.68
VINBLASTINE	LAPATINIB	SKOV3	-0.8249999999999998
VINBLASTINE	MK-2206	SKOV3	-0.3475000000000002
VINBLASTINE	MK-4827	SKOV3	-0.095
VINBLASTINE	MK-5108	SKOV3	7.3725
VINBLASTINE	MK-8669	SKOV3	5.897500000000001
VINBLASTINE	MK-8776	SKOV3	4.295
VINBLASTINE	PD325901	SKOV3	-1.4300000000000002
VINBLASTINE	SORAFENIB	SKOV3	21.2475
VINBLASTINE	SUNITINIB	SKOV3	2.4175
VINBLASTINE	TEMOZOLOMIDE	SKOV3	-2.575
VINBLASTINE	ZOLINZA	SKOV3	5.4350000000000005
VINORELBINE	ABT-888	SKOV3	6.18
VINORELBINE	AZD1775	SKOV3	4.675
VINORELBINE	BEZ-235	SKOV3	5.175
VINORELBINE	BORTEZOMIB	SKOV3	-2.2
VINORELBINE	DASATINIB	SKOV3	-0.8325
VINORELBINE	DINACICLIB	SKOV3	3.25
VINORELBINE	ERLOTINIB	SKOV3	4.177499999999999
VINORELBINE	GELDANAMYCIN	SKOV3	0.365
VINORELBINE	LAPATINIB	SKOV3	-0.3699999999999999
VINORELBINE	MK-2206	SKOV3	0.8125
VINORELBINE	MK-4827	SKOV3	-0.4525
VINORELBINE	MK-5108	SKOV3	1.7799999999999998
VINORELBINE	MK-8669	SKOV3	8.125
VINORELBINE	MK-8776	SKOV3	4.65
VINORELBINE	PD325901	SKOV3	-0.52
VINORELBINE	SORAFENIB	SKOV3	11.775
VINORELBINE	SUNITINIB	SKOV3	2.16
VINORELBINE	TEMOZOLOMIDE	SKOV3	7.390000000000001
VINORELBINE	ZOLINZA	SKOV3	6.87
ZOLINZA	ABT-888	SKOV3	5.1
ZOLINZA	AZD1775	SKOV3	11.3125
ZOLINZA	BEZ-235	SKOV3	9.2975
ZOLINZA	BORTEZOMIB	SKOV3	7.9875
ZOLINZA	DASATINIB	SKOV3	-3.475
ZOLINZA	DINACICLIB	SKOV3	-1.92
ZOLINZA	ERLOTINIB	SKOV3	2.85
ZOLINZA	GELDANAMYCIN	SKOV3	4.01
ZOLINZA	GEMCITABINE	SKOV3	6.3175
ZOLINZA	LAPATINIB	SKOV3	-0.18
ZOLINZA	MK-2206	SKOV3	7.1375
ZOLINZA	MK-4827	SKOV3	3.47
ZOLINZA	MK-5108	SKOV3	5.3275
ZOLINZA	MK-8669	SKOV3	5.2675
ZOLINZA	MK-8776	SKOV3	13.58
ZOLINZA	OXALIPLATIN	SKOV3	7.387500000000001
ZOLINZA	PD325901	SKOV3	1.5525000000000002
ZOLINZA	SN-38	SKOV3	8.247499999999999
ZOLINZA	SORAFENIB	SKOV3	10.6825
ZOLINZA	SUNITINIB	SKOV3	0.3649999999999999
ZOLINZA	TEMOZOLOMIDE	SKOV3	4.9825
ZOLINZA	TOPOTECAN	SKOV3	8.7875
5-FU	ABT-888	SW620	2.79
5-FU	AZD1775	SW620	7.4025
5-FU	BEZ-235	SW620	4.7675
5-FU	BORTEZOMIB	SW620	2.6775
5-FU	DASATINIB	SW620	8.392499999999998
5-FU	DINACICLIB	SW620	2.9025
5-FU	ERLOTINIB	SW620	10.22
5-FU	GELDANAMYCIN	SW620	4.529999999999999
5-FU	L778123	SW620	2.0025
5-FU	LAPATINIB	SW620	3.225
5-FU	MK-2206	SW620	-0.9525
5-FU	MK-4827	SW620	-0.52
5-FU	MK-5108	SW620	2.1025
5-FU	MK-8669	SW620	-0.3299999999999998
5-FU	MK-8776	SW620	3.838750000000001
5-FU	PD325901	SW620	-2.92
5-FU	SORAFENIB	SW620	5.295
5-FU	SUNITINIB	SW620	7.574999999999999
5-FU	TEMOZOLOMIDE	SW620	-1.2950000000000004
5-FU	ZOLINZA	SW620	2.655
ABT-888	BEZ-235	SW620	6.6525
ABT-888	DINACICLIB	SW620	2.795
ABT-888	GELDANAMYCIN	SW620	2.6525
ABT-888	MK-8669	SW620	-4.6325
ABT-888	MK-8776	SW620	0.7450000000000001
ABT-888	OXALIPLATIN	SW620	2.2025
ABT-888	SN-38	SW620	11.5175
ABT-888	SORAFENIB	SW620	19.09
ABT-888	TOPOTECAN	SW620	1.1825
AZD1775	ABT-888	SW620	0.6425
AZD1775	BEZ-235	SW620	4.78125
AZD1775	BORTEZOMIB	SW620	1.6349999999999998
AZD1775	DASATINIB	SW620	18.4625
AZD1775	DINACICLIB	SW620	1.7925
AZD1775	ERLOTINIB	SW620	1.2799999999999998
AZD1775	GELDANAMYCIN	SW620	3.5375
AZD1775	LAPATINIB	SW620	2.6425
AZD1775	MK-2206	SW620	-1.6075
AZD1775	MK-4827	SW620	3.3025
AZD1775	MK-5108	SW620	1.15
AZD1775	MK-8669	SW620	2.815
AZD1775	MK-8776	SW620	11.4
AZD1775	OXALIPLATIN	SW620	-2.1975
AZD1775	PD325901	SW620	-1.77
AZD1775	SN-38	SW620	3.5025
AZD1775	SORAFENIB	SW620	5.395
AZD1775	TOPOTECAN	SW620	4.755
BEZ-235	DINACICLIB	SW620	3.2825
BEZ-235	MK-8776	SW620	7.32
BEZ-235	OXALIPLATIN	SW620	0.355
BEZ-235	SN-38	SW620	3.2025
BEZ-235	SORAFENIB	SW620	7.17
BORTEZOMIB	ABT-888	SW620	2.435
BORTEZOMIB	BEZ-235	SW620	5.572500000000001
BORTEZOMIB	DASATINIB	SW620	1.02
BORTEZOMIB	DINACICLIB	SW620	1.665
BORTEZOMIB	GELDANAMYCIN	SW620	2.51
BORTEZOMIB	MK-8669	SW620	-1.3125000000000002
BORTEZOMIB	MK-8776	SW620	3.28
BORTEZOMIB	OXALIPLATIN	SW620	1.9725
BORTEZOMIB	SN-38	SW620	8.212499999999999
BORTEZOMIB	SORAFENIB	SW620	7.284999999999999
BORTEZOMIB	TOPOTECAN	SW620	2.55
CARBOPLATIN	ABT-888	SW620	-0.0974999999999999
CARBOPLATIN	AZD1775	SW620	-2.81
CARBOPLATIN	BEZ-235	SW620	4.315
CARBOPLATIN	BORTEZOMIB	SW620	1.6549999999999998
CARBOPLATIN	DASATINIB	SW620	-0.1949999999999999
CARBOPLATIN	DINACICLIB	SW620	0.4349999999999999
CARBOPLATIN	ERLOTINIB	SW620	4.4375
CARBOPLATIN	GELDANAMYCIN	SW620	-2.1825
CARBOPLATIN	L778123	SW620	-12.750000000000002
CARBOPLATIN	LAPATINIB	SW620	-0.4574999999999998
CARBOPLATIN	MK-2206	SW620	0.38
CARBOPLATIN	MK-4827	SW620	2.905
CARBOPLATIN	MK-5108	SW620	-4.8075
CARBOPLATIN	MK-8669	SW620	-0.1649999999999999
CARBOPLATIN	MK-8776	SW620	-3.335
CARBOPLATIN	PD325901	SW620	-6.955
CARBOPLATIN	SORAFENIB	SW620	-3.8525
CARBOPLATIN	SUNITINIB	SW620	4.3075
CARBOPLATIN	TEMOZOLOMIDE	SW620	-2.2575
CARBOPLATIN	ZOLINZA	SW620	1.8825
CYCLOPHOSPHAMIDE	ABT-888	SW620	4.205
CYCLOPHOSPHAMIDE	AZD1775	SW620	5.362499999999999
CYCLOPHOSPHAMIDE	BEZ-235	SW620	9.52
CYCLOPHOSPHAMIDE	BORTEZOMIB	SW620	4.7425
CYCLOPHOSPHAMIDE	DASATINIB	SW620	-0.39
CYCLOPHOSPHAMIDE	DINACICLIB	SW620	5.6225000000000005
CYCLOPHOSPHAMIDE	ERLOTINIB	SW620	5.6175
CYCLOPHOSPHAMIDE	GELDANAMYCIN	SW620	7.939999999999999
CYCLOPHOSPHAMIDE	L778123	SW620	5.902499999999999
CYCLOPHOSPHAMIDE	LAPATINIB	SW620	4.37
